,C0,C1,r,delta,theta,thetaG,alpha_0,alpha_1,beta_1,U_G,U_D,Gstrategy,Dstrategy,beta_0
1243,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6869072164948453,0.42500000000000004,0.025,0.34345360824742266,0.5,0.42500000000000004,0.5168037942395579,0.10510405197151662,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1244,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6970103092783505,0.42500000000000004,0.025,0.34850515463917525,0.5,0.42500000000000004,0.5226536932723987,0.09731477574662553,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1245,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7071134020618557,0.42500000000000004,0.025,0.35355670103092784,0.5,0.42500000000000004,0.5284525560633437,0.08947446327983843,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1246,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7172164948453608,0.42500000000000004,0.025,0.3586082474226804,0.5,0.42500000000000004,0.5342003826123923,0.08158311457115527,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1247,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.727319587628866,0.42500000000000004,0.025,0.363659793814433,0.5,0.42500000000000004,0.5398971729195452,0.07364072962057602,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1248,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7374226804123711,0.42500000000000004,0.025,0.36871134020618557,0.5,0.42500000000000004,0.5455429269848018,0.06564730842810074,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1249,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7475257731958762,0.42500000000000004,0.025,0.3737628865979381,0.5,0.42500000000000004,0.5511376448081624,0.05760285099372944,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1250,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7576288659793814,0.42500000000000004,0.025,0.3788144329896907,0.5,0.42500000000000004,0.556681326389627,0.04950735731746203,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1251,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7677319587628866,0.42500000000000004,0.025,0.3838659793814433,0.5,0.42500000000000004,0.5621739717291955,0.04136082739929853,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1252,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7778350515463918,0.42500000000000004,0.025,0.3889175257731959,0.5,0.42500000000000004,0.5676155808268679,0.03316326123923899,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1253,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7879381443298968,0.42500000000000004,0.025,0.3939690721649484,0.5,0.42500000000000004,0.5730061536826443,0.0249146588372835,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1254,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.798041237113402,0.42500000000000004,0.025,0.399020618556701,0.5,0.42500000000000004,0.5783456902965246,0.016615020193431834,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1255,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8081443298969072,0.42500000000000004,0.025,0.4040721649484536,0.5,0.42500000000000004,0.583634190668509,0.008264345307684107,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1256,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8182474226804124,0.42500000000000004,0.025,0.4098804960558095,0.5007567847156034,0.42500000000000004,0.5888710320744914,9.81751577311396e-07,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0.025001000000000002
1257,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8283505154639175,0.42500000000000004,0.025,0.46422076099811127,0.5500455032661525,0.42500000000000004,0.5915534802886268,9.716484845045947e-07,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0.025001000000000002
1258,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8384536082474227,0.42500000000000004,0.025,0.5250419706642807,0.6058151665405693,0.42500000000000004,0.5879965748620768,9.615453917533046e-07,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0.025001000000000002
1259,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8485567010309278,0.42500000000000004,0.025,0.5936411963605231,0.6693628458450592,0.42500000000000004,0.5755940061837481,9.514422989465032e-07,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0.025001000000000002
1260,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8586597938144329,0.42500000000000004,0.025,0.6716863715024773,0.7423564745952609,0.42500000000000004,0.550574438120746,9.41339206195213e-07,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0.025001000000000002
1261,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8687628865979381,0.42500000000000004,0.025,0.7613590429377797,0.8269775996388107,0.42500000000000004,0.507379031154039,9.312361133884117e-07,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0.025001000000000002
1262,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8788659793814433,0.42500000000000004,0.025,0.43943298969072164,0.5,0.5,0.4926632745243915,0.11379729514294826,unconstrained,unconstrained,0.43943298969072164
1263,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8889690721649485,0.42500000000000004,0.025,0.44448453608247424,0.5,0.5,0.4938360665320438,0.10486699436709532,unconstrained,unconstrained,0.44448453608247424
1264,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8990721649484535,0.42500000000000004,0.025,0.4495360824742268,0.5,0.5,0.49490678605590394,0.09583462110745038,unconstrained,unconstrained,0.4495360824742268
1265,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9091752577319587,0.42500000000000004,0.025,0.45458762886597937,0.5,0.5,0.49587543309597193,0.08670017536401321,unconstrained,unconstrained,0.45458762886597937
1266,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9192783505154639,0.42500000000000004,0.025,0.45963917525773196,0.5,0.5,0.49674200765224785,0.07746365713678394,unconstrained,unconstrained,0.45963917525773196
1267,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.929381443298969,0.42500000000000004,0.025,0.4646907216494845,0.5,0.5,0.49750650972473165,0.06812506642576265,unconstrained,unconstrained,0.4646907216494845
1268,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9394845360824742,0.42500000000000004,0.025,0.4697422680412371,0.5,0.5,0.4981689393134233,0.05868440323094914,unconstrained,unconstrained,0.4697422680412371
1269,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9495876288659794,0.42500000000000004,0.025,0.4747938144329897,0.5,0.5,0.49872929641832286,0.04914166755234352,unconstrained,unconstrained,0.4747938144329897
1270,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9596907216494845,0.42500000000000004,0.025,0.4798453608247423,0.5,0.5,0.49918758103943034,0.039496859389945786,unconstrained,unconstrained,0.4798453608247423
1271,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9697938144329896,0.42500000000000004,0.025,0.4848969072164948,0.5,0.5,0.4995437931767457,0.029749978743756046,unconstrained,unconstrained,0.4848969072164948
1272,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9798969072164948,0.42500000000000004,0.025,0.4899484536082474,0.5,0.5,0.4997979328302689,0.019901025613774086,unconstrained,unconstrained,0.4899484536082474
1273,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.99,0.42500000000000004,0.025,0.495,0.5,0.5,0.49995,0.00995000000000001,unconstrained,unconstrained,0.495
1274,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.01,0.45,0.025,0.005,0.5,0.52,0.009550000000000001,0.51975,$\beta_0=\theta_G$,unconstrained,0.025
1275,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.020103092783505153,0.45,0.025,0.010051546391752576,0.5,0.5149484536082474,0.01967756934849612,0.5144458762886598,$\beta_0=\theta_G$,unconstrained,0.025
1276,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.03020618556701031,0.45,0.025,0.015103092783505155,0.5,0.5098969072164948,0.029652029971304065,0.5091417525773196,$\beta_0=\theta_G$,unconstrained,0.025
1277,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.04030927835051546,0.45,0.025,0.02015463917525773,0.5,0.5048453608247423,0.03947338186842385,0.5038376288659794,$\beta_0=\theta_G$,unconstrained,0.025
1278,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.05041237113402062,0.45,0.025,0.02520618556701031,0.5,0.5,0.049141667552343504,0.49872929641832286,unconstrained,unconstrained,0.02520618556701031
1279,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.060515463917525776,0.45,0.025,0.030257731958762888,0.5,0.5,0.058684403230949096,0.4981689393134233,unconstrained,unconstrained,0.030257731958762888
1280,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.07061855670103093,0.45,0.025,0.03530927835051546,0.5,0.5,0.06812506642576256,0.49750650972473165,unconstrained,unconstrained,0.03530927835051546
1281,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.08072164948453607,0.45,0.025,0.040360824742268035,0.5,0.5,0.07746365713678392,0.49674200765224785,unconstrained,unconstrained,0.040360824742268035
1282,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.09082474226804123,0.45,0.025,0.045412371134020614,0.5,0.5,0.08670017536401317,0.49587543309597193,unconstrained,unconstrained,0.045412371134020614
1283,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.10092783505154639,0.45,0.025,0.05046391752577319,0.5,0.5,0.09583462110745031,0.49490678605590394,unconstrained,unconstrained,0.05046391752577319
1284,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.11103092783505154,0.45,0.025,0.05551546391752577,0.5,0.5,0.10486699436709533,0.4938360665320438,unconstrained,unconstrained,0.05551546391752577
1285,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.12113402061855669,0.45,0.025,0.060567010309278344,0.5,0.5,0.11379729514294823,0.4926632745243915,unconstrained,unconstrained,0.060567010309278344
1286,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.13123711340206184,0.45,0.025,0.06561855670103092,0.5,0.5,0.12262552343500903,0.4913884100329472,unconstrained,unconstrained,0.06561855670103092
1287,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.141340206185567,0.45,0.025,0.0706701030927835,0.5,0.5,0.1313516792432777,0.4900114730577107,unconstrained,unconstrained,0.0706701030927835
1288,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.15144329896907216,0.45,0.025,0.07572164948453608,0.5,0.5,0.13997576256775426,0.48853246359868213,unconstrained,unconstrained,0.07572164948453608
1289,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.16154639175257732,0.45,0.025,0.08077319587628866,0.5,0.5,0.14849777340843873,0.4869513816558614,unconstrained,unconstrained,0.08077319587628866
1290,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.17164948453608248,0.45,0.025,0.08582474226804124,0.5,0.5,0.15691771176533106,0.48526822722924856,unconstrained,unconstrained,0.08582474226804124
1291,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.18175257731958763,0.45,0.025,0.09087628865979382,0.5,0.5,0.1652355776384313,0.48348300031884367,unconstrained,unconstrained,0.09087628865979382
1292,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.1918556701030928,0.45,0.025,0.0959278350515464,0.5,0.5,0.17345137102773941,0.4815957009246466,unconstrained,unconstrained,0.0959278350515464
1293,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.20195876288659795,0.45,0.025,0.10097938144329897,0.5,0.5,0.1815650919332554,0.47960632904665745,unconstrained,unconstrained,0.10097938144329897
1294,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.2120618556701031,0.45,0.025,0.10603092783505155,0.5,0.45,0.18959120522903603,0.41270460729089165,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1295,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.22216494845360824,0.45,0.025,0.11108247422680412,0.5,0.45,0.1980923849505792,0.4070614571155277,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1296,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.2322680412371134,0.45,0.025,0.1161340206185567,0.5,0.45,0.20654252843022636,0.4013672706982676,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1297,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.24237113402061855,0.45,0.025,0.12118556701030928,0.5,0.45,0.21494163566797747,0.3956220480391115,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1298,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.2524742268041237,0.45,0.025,0.12623711340206184,0.5,0.45,0.22328970666383247,0.3898257891380593,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1299,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.26257731958762887,0.45,0.025,0.13128865979381443,0.5,0.45,0.23158674141779145,0.3839784939951111,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1300,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.272680412371134,0.45,0.025,0.136340206185567,0.5,0.45,0.23983273992985435,0.3780801626102668,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1301,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.2827835051546392,0.45,0.025,0.1413917525773196,0.5,0.45,0.24802770220002127,0.3721307949835264,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1302,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.2928865979381443,0.45,0.025,0.14644329896907216,0.5,0.45,0.25617162822829204,0.36613039111489,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1303,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.3029896907216495,0.45,0.025,0.15149484536082475,0.5,0.45,0.26426451801466677,0.3600789510043575,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1304,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.3130927835051546,0.45,0.025,0.1565463917525773,0.5,0.45,0.2723063715591455,0.353976474651929,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1305,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.3231958762886598,0.45,0.025,0.1615979381443299,0.5,0.45,0.28029718886172816,0.34782296205760443,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1306,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.33329896907216494,0.45,0.025,0.16664948453608247,0.5,0.45,0.28823696992241465,0.34161841322138375,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1307,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.34340206185567007,0.45,0.025,0.17170103092783504,0.5,0.45,0.2961257147412052,0.3353628281432671,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1308,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.35350515463917526,0.45,0.025,0.17675257731958763,0.5,0.45,0.30396342331809967,0.32905620682325437,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1309,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.3636082474226804,0.45,0.025,0.1818041237113402,0.5,0.45,0.311750095653098,0.3226985492613455,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1310,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.37371134020618557,0.45,0.025,0.18685567010309279,0.5,0.45,0.31948573174620043,0.3162898554575407,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1311,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.3838144329896907,0.45,0.025,0.19190721649484535,0.5,0.45,0.3271703315974067,0.30983012541183974,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1312,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.3939175257731959,0.45,0.025,0.19695876288659794,0.5,0.45,0.33480389520671694,0.3033193591242426,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1313,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.404020618556701,0.45,0.025,0.2020103092783505,0.5,0.45,0.3423864225741311,0.2967575565947497,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1314,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.4141237113402062,0.45,0.025,0.2070618556701031,0.5,0.45,0.3499179136996493,0.2901447178233606,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1315,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.42422680412371133,0.45,0.025,0.21211340206185567,0.5,0.45,0.3573983685832713,0.28348084281007535,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1316,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.43432989690721646,0.45,0.025,0.21716494845360823,0.5,0.45,0.36482778722499726,0.27676593155489426,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1317,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.44443298969072165,0.45,0.025,0.22221649484536082,0.5,0.45,0.3722061696248273,0.269999984057817,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1318,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.4545360824742268,0.45,0.025,0.2272680412371134,0.5,0.45,0.3795335157827611,0.26318300031884356,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1319,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.46463917525773196,0.45,0.025,0.23231958762886598,0.5,0.45,0.38680982569879896,0.25631498033797434,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1320,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.4747422680412371,0.45,0.025,0.23737113402061855,0.5,0.45,0.3940350993729408,0.24939592411520883,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1321,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.4848453608247423,0.45,0.025,0.24242268041237114,0.5,0.45,0.4012093368051865,0.24242583165054732,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1322,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.4949484536082474,0.45,0.025,0.2474742268041237,0.5,0.45,0.40833253799553615,0.23540470294398985,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1323,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5050515463917525,0.45,0.025,0.25252577319587627,0.5,0.45,0.4154047029439898,0.2283325379955362,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1324,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5151546391752577,0.45,0.025,0.25757731958762886,0.5,0.45,0.4224258316505473,0.22120933680518653,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1325,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5252577319587629,0.45,0.025,0.26262886597938145,0.5,0.45,0.4293959241152088,0.2140350993729408,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1326,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.535360824742268,0.45,0.025,0.267680412371134,0.5,0.45,0.4363149803379742,0.20680982569879905,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1327,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5454639175257732,0.45,0.025,0.2727319587628866,0.5,0.45,0.44318300031884356,0.1995335157827612,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1328,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5555670103092784,0.45,0.025,0.2777835051546392,0.5,0.45,0.44999998405781694,0.1922061696248273,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1329,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5656701030927835,0.45,0.025,0.28283505154639177,0.5,0.45,0.45676593155489426,0.1848277872249973,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1330,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5757731958762886,0.45,0.025,0.2878865979381443,0.5,0.45,0.46348084281007534,0.17739836858327138,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1331,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5858762886597938,0.45,0.025,0.2929381443298969,0.5,0.45,0.47014471782336054,0.16991791369964931,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1332,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.595979381443299,0.45,0.025,0.2979896907216495,0.5,0.45,0.4767575565947497,0.1623864225741311,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1333,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6060824742268041,0.45,0.025,0.30304123711340203,0.5,0.45,0.4833193591242426,0.15480389520671703,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1334,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6161855670103092,0.45,0.025,0.3080927835051546,0.5,0.45,0.4898301254118397,0.14717033159740678,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1335,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6262886597938144,0.45,0.025,0.3131443298969072,0.5,0.45,0.4962898554575407,0.1394857317462005,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1336,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6363917525773196,0.45,0.025,0.3181958762886598,0.5,0.45,0.5026985492613455,0.13175009565309806,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1337,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6464948453608247,0.45,0.025,0.32324742268041234,0.5,0.45,0.5090562068232543,0.12396342331809976,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1338,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6565979381443299,0.45,0.025,0.32829896907216494,0.5,0.45,0.5153628281432671,0.11612571474120528,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1339,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6667010309278351,0.45,0.025,0.33335051546391753,0.5,0.45,0.5216184132213837,0.10823696992241469,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1340,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6768041237113401,0.45,0.025,0.33840206185567007,0.5,0.45,0.5278229620576044,0.1002971888617282,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1341,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6869072164948453,0.45,0.025,0.34345360824742266,0.5,0.45,0.533976474651929,0.09230637155914556,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1342,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6970103092783505,0.45,0.025,0.34850515463917525,0.5,0.45,0.5400789510043574,0.0842645180146668,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1343,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7071134020618557,0.45,0.025,0.35355670103092784,0.5,0.45,0.54613039111489,0.07617162822829204,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1344,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7172164948453608,0.45,0.025,0.3586082474226804,0.5,0.45,0.5521307949835264,0.06802770220002133,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1345,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.727319587628866,0.45,0.025,0.363659793814433,0.5,0.45,0.5580801626102667,0.05983273992985441,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1346,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7374226804123711,0.45,0.025,0.36871134020618557,0.5,0.45,0.563978493995111,0.05158674141779149,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1347,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7475257731958762,0.45,0.025,0.3737628865979381,0.5,0.45,0.5698257891380593,0.043289706663832556,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
1348,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7576288659793814,0.45,0.025,0.3788144329896907,0.5,0.45,0.5756220480391114,0.03494163566797753,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
